parameter	al1_0	al1_1	al1_2	al1_3	al1_4	al1_5	al1_6	al1_7	al1_8	al1_9	al1_10	al1_11	al1_12	al1_13	al1_14	al1_15	al1_16	al1_17	al1_18	al1_19	al1_20	al1_21	al1_22	al1_23	al1_24	al1_25	al1_26	al1_27	al1_28	al1_29	al1_30	al1_31	al1_32	al1_33	al1_34	al1_35	al1_36	al1_37	al1_38	al1_39	al1_40	al1_41	al1_42	al1_43	al1_44	al1_45	al1_46	al1_47	al1_48	al1_49	al1_50	al1_51	al1_52	al1_53	al1_54	al1_55	al1_56	al1_57	al1_58	al1_59	al1_60	al1_61	al1_62	al1_63	al1_64	al1_65	al1_66	al1_67	al1_68	al1_69	al1_70	al1_71	al1_72	al1_73	al1_74	al1_75	al1_76	al1_77	al1_78	al1_79	al1_80	al1_81	al1_82	al1_83	al1_84	al1_85	al1_86	al1_87	al1_88	al1_89	al1_90	al1_91	al1_92	al1_93	al1_94	al1_95	al1_96	al1_97	al1_98	al1_99
π_0_2	0.25550356462855345	0.22208248216186532	0.2317843609000411	0.2589387120951293	0.05396070814722386	0.22217654458444364	0.13933541942528044	0.11377215473896923	0.060328432550308335	0.23396525495658357	0.3255328482047257	0.11966074575717639	0.24598285553544405	0.2094673750002955	0.22582842200144487	0.4521737771856286	0.278895119844341	0.1152456808521367	0.1350581971331295	0.25939648273130916	0.2335031253378807	0.5895905706331226	0.030429750868053038	0.05944130553513807	0.05306051933919364	0.16880787707010422	0.316792048710411	0.13993872438692576	0.2330152345914916	0.414980042401588	0.5402718662525119	0.15845824316764967	0.20972414893473043	0.1608623126609409	0.18909549015892477	0.07802605123127951	0.36990189338932417	0.16503739599627232	0.25181729497316835	0.271492831442475	0.10054724342581693	0.39217397702619394	0.2525409036580489	0.0966894769889033	0.4132858747482928	0.06921034025278591	0.25499431425027175	0.24813703397455336	0.455020033553995	0.25902642824433403	0.122329671792684	0.10137749808102775	0.3611010153657604	0.4294521332474134	0.0978807924988503	0.36686834337819985	0.21932072142491155	0.13401150379760607	0.31683641332747925	0.2799515683275447	0.30475967733541975	0.2696491248175654	0.3135488114287614	0.16424885024154287	0.20073816286861718	0.3010038068780072	0.3985820889102624	0.17788198718515888	0.05034365220005115	0.5290751797515133	0.031179650464809673	0.29180608612395537	0.18045143078709364	0.051260723911782234	0.1747201179790678	0.1866618625378925	0.6104480541261943	0.1907936971684788	0.2721284068683033	0.21687212055239358	0.19370643382166675	0.2901166754728877	0.22123112423977218	0.192313598886388	0.310913419998868	0.03338799711490887	0.16178219765869328	0.16674105740127107	0.34268488264974567	0.2909306701489879	0.09438551746713658	0.04565795299513578	0.2775651384411705	0.25934847699212366	0.4187641500128481	0.27819492102533905	0.05561319571540845	0.08300421025109495	0.13806221689244083	0.348577583372726
π_0_3	0.07779051515483093	0.3240344424218233	0.14668785387146507	0.049598268908804276	0.5863088713076267	0.2932185309469218	0.2581790552873907	0.4726791791384527	0.6101198978629772	0.24980349007482527	0.4058589745779903	0.30685690063564347	0.17216973399933702	0.24498942872144885	0.5018435392339332	0.28640640633143705	0.3566125530551172	0.15527715650316612	0.2535493911039808	0.17283198650487683	0.2738201043943859	0.14848837503331833	0.3553935533907511	0.5061709782687508	0.3784404179308336	0.36230389037881156	0.295399128864147	0.12961271113850525	0.1582357486165457	0.1290852376393835	0.1372290806115733	0.2723794783614565	0.20631640354669134	0.4271680331503436	0.12110716146217482	0.05536217955396547	0.13835009476835386	0.20955969336571384	0.3285002804177748	0.10896806447706314	0.3303198875337609	0.2216795136287877	0.3175001375214411	0.16934123508193213	0.36450816706830874	0.05196373208394985	0.2355817611245218	0.17117077661349858	0.08560053183603628	0.25922188779638233	0.19667427931303771	0.298963447734035	0.04909262904738821	0.20155744626734673	0.40072748711872075	0.14512666181983838	0.3274439797310142	0.14671106074277843	0.08775749679399815	0.2003737678551371	0.20159327006216807	0.6034744707065854	0.0317049474181305	0.38898661995795036	0.3748913748892745	0.14117174979486508	0.03639629067360953	0.6263750584252039	0.22698899204415238	0.14748567541718366	0.44496862949544636	0.3363221740286358	0.373762979907004	0.033169706474381666	0.20897497880751234	0.23288269339066575	0.17562501520193008	0.1220312800442085	0.36451302668262364	0.16984642613482534	0.22419363305372295	0.3960121739436249	0.3300088332725787	0.46388545887942423	0.07567083694487138	0.8249950627457904	0.7009926891933054	0.19587127311413574	0.4002847036767771	0.38065592205025395	0.32008595567522613	0.14275903366641896	0.07704369186281941	0.1853084145116456	0.114918683381071	0.0643081919577003	0.32406450401311176	0.4816101193478357	0.3812696603514264	0.04645974395994096
π_1_0	0.35468402773388846	0.13912306361386184	0.3363490418836838	0.37190950008658796	0.29689435997199526	0.22005969108180282	0.2847899954308795	0.11048250049430453	0.2190728871298882	0.3761916205256559	0.2212761378433619	0.172434527857414	0.484400542021354	0.28842532478915445	0.08313784327858859	0.13695751229562475	0.15237896170356924	0.1711672723005823	0.19558495549975952	0.5556072206187537	0.13453536062044757	0.12063401643266683	0.04830824509490679	0.05221263223769306	0.33708807549851244	0.15677040652966	0.1647472000152196	0.0507211980895019	0.210552144608515	0.2022470735399489	0.2849025528865124	0.37546317914621136	0.17280080582575952	0.40478743640814796	0.20426038866152396	0.010449223468210147	0.02365355287895838	0.07495879142147749	0.17509231941796743	0.2464463256563813	0.5697992237680212	0.3898943925890963	0.13771934492734073	0.1966170944759049	0.3621253059838891	0.16938870821958385	0.5667162624295465	0.26137960231568635	0.12275031571313799	0.35982316120802366	0.28909707397091505	0.3847719813881701	0.08068094196658442	0.3654976408161224	0.10241848236412616	0.2824330718096861	0.20800925834049847	0.2770140487102767	0.2558558656339916	0.20872911877186354	0.1660095567607427	0.6215956872742276	0.45784842728159947	0.212800847682806	0.29454912164737307	0.3660413491752212	0.6322976392302944	0.2085876922328163	0.4504468017521943	0.10096230130449661	0.39991413573527795	0.15736676541769493	0.2555388735158587	0.1235747942243968	0.3725506297586244	0.3557355237296508	0.06265882365224097	0.04797805436642751	0.4403625825628467	0.2984401140141316	0.28136203249524144	0.09239579242328486	0.10292122649503434	0.0964242963804547	0.18340949017428201	0.36366773621448883	0.45779872975603847	0.0957935708301862	0.5511533825098656	0.26810307211429407	0.5500194946087891	0.14145381051301933	0.49362584540043325	0.2124729571640866	0.23101098940259085	0.10179465976571136	0.214540646658909	0.298642925760865	0.05112912840864856	0.11260326771515987
π_1_1	0.12946551835398779	0.3118966631250541	0.14076378341274803	0.04200056685519352	0.11986683190960548	0.29536321362298773	0.1943662118657594	0.3754606521806544	0.20353412119886496	0.08953086538115652	0.470603798732022	0.17815901240921833	0.20106512785916109	0.25033521085094435	0.298924138361274	0.07336256465598825	0.23436120081085862	0.22438660983278527	0.30950575312969864	0.19398173282265987	0.27647312795560164	0.3219773246342982	0.5641266494048768	0.07890070899496013	0.13231561277140097	0.2932323123977298	0.35194548484530763	0.4217009884974228	0.17954360941379546	0.36564707268661645	0.21704646428506633	0.1989488589007225	0.6732586668360886	0.09659292000308543	0.5134479891955113	0.37324440701542755	0.1680203219636371	0.12958972073797304	0.2511059968494739	0.3287377704496728	0.2690563431605556	0.14697433568353888	0.009219595627663333	0.388128412583579	0.3254186643089601	0.3177100359394124	0.1799361354075012	0.1590056327284241	0.16141396543851189	0.2039143041465822	0.39707257083496617	0.13808939703867742	0.6131315693568002	0.11275346673010947	0.1724606691741774	0.04604257109537249	0.5289386863950611	0.3784784215408514	0.1395867851740902	0.12596349514140806	0.2841343751862116	0.22058482831788986	0.0992924534085776	0.1726336399652837	0.4717991527549597	0.48942089260590244	0.14396758790875686	0.1700904566701216	0.1673310002354741	0.5158597275145491	0.030213675867573425	0.5340650838924101	0.013770747089583316	0.454982131004052	0.2385881568093105	0.14678252151561158	0.5380644672497635	0.6581884920069688	0.4101402012562372	0.4377518408707526	0.17138712286177668	0.28073975864218853	0.2798534473779594	0.2813017904633569	0.2464235253143828	0.30954344453253396	0.25716126920693216	0.13237923744289082	0.2811572358427627	0.1242619257149809	0.31659082200298866	0.5238750441251165	0.38269189501897205	0.24552295310578623	0.20402462421410586	0.36338820365315133	0.16851619792156228	0.2038924846371009	0.15337601499657696	0.19081777905087102
π_1_2	0.3997423483586096	0.42620006276471567	0.18048120408046842	0.2923275244313888	0.2539461562405495	0.19213473035443407	0.26185871574295405	0.38565702461239976	0.427700418389154	0.32826183311523066	0.18299684044112183	0.45389426726694554	0.16082657017318217	0.30715165192476357	0.48550193114388585	0.5278193796704174	0.2240349229315658	0.10794480457029455	0.2327948808306988	0.09653724295617641	0.39977983607112616	0.3782557421223957	0.2446070926640886	0.7443760341038156	0.2178052043691518	0.2835276892910893	0.30207466847822023	0.09325193490536983	0.32987334867948515	0.15640820787950954	0.35933754871527723	0.155933298930527	0.027768723101321578	0.4654211142923929	0.2724288223977879	0.23985303876573405	0.4510651988367556	0.6065481846008495	0.21216901144144035	0.25848551392445934	0.04800864231262253	0.27705929629865805	0.5736687218474106	0.1909311910191519	0.1355880537933656	0.10817845272216983	0.13583471352766288	0.26482094451941085	0.27692016053425655	0.10980830082836342	0.29224122409498954	0.10014102575044145	0.16049854557425414	0.3919130044948591	0.2969337037012762	0.4946022542063983	0.06528902818557546	0.28298625875198646	0.11865451154453407	0.37723846125067745	0.5360315044760696	0.033623195167285194	0.3630664274141916	0.48599459191780764	0.19315999715075757	0.11972757992989405	0.16932062141118465	0.5024636744375841	0.057359209725895415	0.23129885873190573	0.5161689922614039	0.15670754471652487	0.14589898757227013	0.15706187222635828	0.146006692895534	0.2656759898055776	0.17774675129671935	0.21396661203766215	0.12532606250129003	0.06616248858985004	0.2709741211814693	0.14913234152075094	0.12086940701087782	0.35517773021901355	0.5356415026594793	0.1122022805720738	0.04814425183843089	0.2829370722691466	0.12180089424523734	0.13609261214481647	0.09317193536799054	0.25867760023616476	0.03861864832927072	0.17831619801166015	0.19074585438308797	0.4381641720164626	0.2794880578039301	0.4364733601731057	0.2803306734091198	0.4073062927822322
π_1_3	0.11610810555351411	0.1227802104963684	0.34240597062309974	0.2937624086268297	0.32929265187784984	0.29244236494077536	0.2589850769604072	0.12839982271264133	0.1496925732820928	0.20601568097795697	0.1251232229834941	0.1955121924664221	0.15370775994630273	0.1540878124351376	0.13243608721625164	0.26186054337796966	0.38922491455400643	0.4965013132963379	0.26211441053984313	0.15387380360241007	0.1892116753528246	0.17913291681063923	0.14295801283612777	0.12451062466353124	0.31279110736093474	0.2664695917815211	0.1812326466612526	0.4343258785077055	0.28003089729820446	0.27569764589392504	0.13871343411314407	0.2696546630225391	0.12617180423683033	0.033198529296373604	0.009862799745176861	0.3764533307506284	0.3572609263206489	0.18890330323970003	0.36163267229111834	0.16633038996948646	0.11313579075880068	0.18607197542870668	0.27939233759758536	0.22432330192136424	0.1768679759137852	0.4047228031188339	0.11751288863528933	0.3147938204364787	0.4389155583140936	0.3264542338170307	0.021589131099129147	0.3769975958227109	0.1456889431023611	0.12983588795890913	0.4281871447604202	0.17692210288854324	0.19776302707886512	0.06152127099688555	0.4859028376473841	0.28806892483605095	0.013824563576976184	0.12419628924059727	0.07979269189563142	0.12857092043410276	0.04049172844690973	0.02481017828898234	0.054414151449764046	0.11885817665947788	0.3248629882864363	0.15187911244904867	0.05370319613574478	0.15186060597337	0.584791391822288	0.26438120254519293	0.24285452053653114	0.23180596494916011	0.22152995780127607	0.07986684158894161	0.024171153679626058	0.19764555652526572	0.27627672346151266	0.4777321074137756	0.4963559191161283	0.2670961829371748	0.0345254818518559	0.21458653868090347	0.23689574919859852	0.4888901194577765	0.04588848740213452	0.4715423900259085	0.04021774802023175	0.07599354512569925	0.08506361125132385	0.363687891718467	0.37421853200021543	0.09665296456467466	0.3374550976155985	0.0609912294289283	0.5151641831856547	0.2892726604517369
π_2_0	0.3904497395115446	0.05879677629760657	0.13810562658913958	0.1951541894162048	0.2191810565743173	0.054353043780123074	0.07788623859056171	0.1007210062310894	0.23453763605849068	0.3222049726691477	0.5123455631940638	0.198992570261603	0.4717306334951994	0.19123267374810154	0.057982729328905684	0.2058250131841987	0.14002911547103805	0.20057775273768338	0.11599210695635132	0.29362544814908303	0.12367357887812103	0.16188793866999052	0.28810739324147683	0.4664388704178281	0.20836370681033267	0.24718988498162645	0.0731238767621833	0.43153537671675923	0.26527719910094233	0.12612765653208272	0.2056933455017608	0.16902100372411147	0.519528831146389	0.18711590425575617	0.0631414642110428	0.23068290993912774	0.33114445455131736	0.3061599626437981	0.11853938814092611	0.1598124480963723	0.15621967037302112	0.09909615560580957	0.3109560205698964	0.3144191828155645	0.30796680389406045	0.24784074595329278	0.3867097212910151	0.12022507285879087	0.6577098456987461	0.09465114691076237	0.33144761002621553	0.18622761440665858	0.9047711452865672	0.3196355788012503	0.31697650226262103	0.11234584673778625	0.47114499011483785	0.43455289901620403	0.15684385802327253	0.2960922661099945	0.5210637864097811	0.5033672201355524	0.47125423272715783	0.3397114862629118	0.17841007599249176	0.07545164222556314	0.08274374772771753	0.24078076660511485	0.11970813926975932	0.1765318916452783	0.3334524081033108	0.22631686415963972	0.2784928472763984	0.5688027833619481	0.29111947793350385	0.4040826217301618	0.1176063741817538	0.5151012957688692	0.12292970027924376	0.30366487453986096	0.04394394651963005	0.3359452448490843	0.17751394455899108	0.19628692979444542	0.35756381107575624	0.125550866031649	0.5945721850136709	0.3889921380049511	0.11052312676032564	0.20036854687537575	0.2943457869209394	0.44315762663562086	0.478596882851486	0.5896413193886623	0.2886163445852467	0.43410873494253466	0.10970890271148968	0.16846804449302538	0.25725128351792237	0.33517109084778557
π_2_1	0.0584719562824756	0.5233495225177751	0.4833879924160164	0.2909757642199156	0.12736673731533477	0.3795399803068797	0.403292130176072	0.23866665723891647	0.0962926455186994	0.1577566396550877	0.08682307612792087	0.46368810701263147	0.20996570708727516	0.0669196249231134	0.2353505009421696	0.10359436764984804	0.3215998111709612	0.35675531382124	0.4304608728350611	0.4265147630406317	0.39462575498889424	0.2579731080353288	0.11502269390842786	0.355081428746226	0.3981479799792553	0.27296337506632246	0.026690019950550512	0.10268198910250782	0.3823060930663934	0.5003089662731534	0.21975014695852793	0.2577824910738571	0.030754775434770204	0.413305797649828	0.46693986109198665	0.39519613011144145	0.2964787662974819	0.04811515110803344	0.28895615340127234	0.3971014125321795	0.19710907391483337	0.4475543895772288	0.23261731007622602	0.46517990572274037	0.07289894933354624	0.17409662320981514	0.1376949105638023	0.4466194584869292	0.12708565477585793	0.1027607425884029	0.06968324205062834	0.15557589274813313	0.01921382118414338	0.3727304001314318	0.17366680529321976	0.2801357646879971	0.06856692526380494	0.3445678537294599	0.06963037620673346	0.024643097426872346	0.10428156353267237	0.13200786978564988	0.40963757507920123	0.24426877801582011	0.0821706771146744	0.06003579438603727	0.2188038790366155	0.2879201316242582	0.3143781751718521	0.0693127654618113	0.06901284650477321	0.1840169937303814	0.31280049768855434	0.1457836415026919	0.431389512548485	0.2526654438171111	0.25352857955179414	0.2902818082460368	0.4887458539681571	0.12872641271959062	0.4371169070645623	0.1651503530395987	0.5694536911794843	0.07160699725569167	0.3138970592275056	0.17932834088679073	0.15010094555383832	0.05713144588722979	0.7526774922918331	0.4119013100644574	0.016713154896454308	0.2137971147896442	0.11862268601228466	0.1337616119324525	0.08822188989426917	0.21168735782770187	0.17338956023467925	0.36698761275683167	0.30190562858716924	0.39087442042980947
π_2_2	0.2058246612043557	0.11641088777650285	0.23353244848841295	0.3841625874970726	0.4952425727698069	0.23943901883986923	0.32781683929419125	0.5088397047671492	0.22781630829903812	0.3339558291772697	0.1955658698748095	0.11002796580433097	0.24490477433329866	0.6135634000447141	0.12235089631400442	0.47144143773113695	0.04114465555265053	0.23205028745907622	0.025748531730925586	0.1398031902706352	0.1780337427058991	0.3275481364266555	0.32664889547386755	0.07648543468307273	0.2553658147140783	0.2775747189447689	0.4203534569506209	0.2735608389740733	0.11807210753759631	0.056652472047508395	0.42912909287225653	0.25744217866114744	0.07290728571212884	0.2726618714019377	0.11832246394188912	0.05146196386771351	0.28375478954532296	0.3880196600820602	0.312091069487314	0.22253621890193193	0.23866159456494873	0.3979039657823108	0.40129993550044923	0.049062409791886766	0.14740253455563007	0.35661989832021224	0.18211228473097943	0.17627806319959852	0.06496021747903635	0.09710722895599525	0.3458403159509671	0.2854221112666976	0.006438786113976134	0.1121173489987886	0.15440820967016855	0.42637627299734565	0.1257370098176165	0.023967424599841705	0.42443479975822634	0.4437660523179543	0.2624705876924326	0.1980374231058271	0.0934672880023217	0.3100977285568025	0.43851350644811776	0.2765619848595259	0.5078573611403306	0.14776464018140006	0.3914430944463418	0.25537780662878984	0.4338482311147059	0.5204252559032538	0.3402543198436295	0.15185705535119218	0.13584687834675993	0.14717551768660087	0.2891653362849216	0.09714581450426348	0.20584798475319505	0.24332437980439708	0.3364741614760211	0.05760003075095633	0.12375064762432916	0.542528064195774	0.1917482095826633	0.3244307900628516	0.09771983493343055	0.337137190048656	0.06499941408368767	0.20210404260546344	0.18004964670322807	0.08585449206157662	0.35891434604692696	0.13685662537188437	0.054520975511642505	0.23227615590831233	0.48103358108342664	0.17918966175571932	0.08601894506337532	0.060441920556792164
π_2_3	0.34525364300162414	0.30144281340811546	0.14497393250643106	0.12970745886680698	0.15820963334054108	0.32666795707312807	0.1910047919391751	0.15177263176284495	0.44135341012377177	0.1860825584984949	0.2052654908032059	0.22729135692143462	0.07339888508422676	0.12828430128407087	0.5843158734149202	0.2191391814348162	0.4972264178053502	0.2106166459820004	0.4277984884776619	0.14005659853964997	0.3036669234270856	0.2525908168680251	0.27022101737622783	0.10199426615287317	0.13812249849633373	0.20227202100728228	0.4798326463366453	0.19222179520665955	0.23434460029506787	0.3169109051472557	0.1454274146674547	0.315754326540884	0.3768091077067119	0.12691642669247805	0.3515962107550816	0.32265899608171733	0.08862198960587783	0.2577052261661084	0.2804133889704875	0.22054992046951638	0.4080096611471968	0.05544548903465088	0.05512673385342838	0.17133850166980824	0.47173171221676324	0.22144273251667987	0.2934830834142032	0.25687740545468163	0.15024428204635953	0.7054808815448395	0.2530288319721891	0.3727743815785107	0.0695762474153133	0.1955166720685293	0.35494848277399066	0.181142115576871	0.33455107480374063	0.19691182265449433	0.3490909660117676	0.23549858414517882	0.11218406236511402	0.1665874869729707	0.02564090419131932	0.1059220071644656	0.300905740444716	0.5879505785288738	0.19059501209533639	0.32353446158922683	0.17447059111204685	0.49877753626412064	0.16368651427721007	0.06924088620672507	0.06845233519141769	0.13355651978416772	0.14164413117125116	0.19607641676612633	0.3396997099815304	0.09747108148083052	0.18247646099940412	0.3242843329361512	0.18246498493978644	0.4413043713603606	0.12928171663719537	0.18957800875408878	0.13679092011407476	0.37069000301870875	0.15760703449906016	0.21673922605916304	0.07179996686415369	0.18562610045470337	0.5088914114793782	0.2571907665131584	0.04386608508930236	0.13974044330700083	0.5686407900088416	0.12192775132145109	0.2358679559704046	0.2853546809944238	0.3548241428315332	0.2135125681656128
total.br.len	1085.36484745966	253.69087431171738	857.6224557540771	1297.341180030995	491.6603785411983	557.8332100670035	155.6197669336093	1088.3076291626996	289.38052085501124	15142.085894507129	377.79059440738655	448.69361458622495	343.48844616980193	398.524293557032	636.2640438820542	134.87841546913393	203.97683495478236	1436.9209142508605	1016.6368149754364	187.54316756937965	327.65842531485885	268.54312677378914	267.57414059702853	255.33223944708095	384.40715479329026	459.8731497106054	489.1248390262532	198.5573880998083	628.8606706677353	450.80669031035745	1154.1734513937522	385.3991306745822	365.02518382258125	292.0418406025513	861.1073662045884	300.71050577138726	212.1236361506387	147.7793484668537	672.115004272597	1504.6193770619861	220.45619189538863	1562.4871302328297	281.6673937778566	854.7978830380232	7630.094238145957	331.3818069369082	674.1559337347948	202.44584951838917	797.4928795382817	158.5261130384846	402.9980647176926	334.58359903185453	590.6452997191632	4800.717975134261	979.6229442379669	2284.492813904506	1761.4369459635834	187.3701699772708	89.77464716328161	35794.96295044216	294.1604456326387	553.4539213700515	431.7367975396223	666.4491768936448	8166.52649115397	813.5951857202888	149.50565773094655	217.75900546555286	67.97947971910077	1202.1557224714838	621.8946032094227	5276.3374312967435	230.34985423293963	1101.591989577558	973.5818450350458	660.2070583354019	10010.856675476343	303.8597634891459	3014.7425094172986	1082.0571988623492	75.49026070085642	256.8000256459695	3006.4287514741804	959.8534127000371	3445.1615089141756	230.89352213766247	101.56890067705383	261.88803250277147	697.2363691962803	686.356151033113	4154.747337752081	1038.6542324646928	543.096790825904	149.23680521251524	716.282423346294	768.1087729014016	153.57323950727385	588.97220317233	71.8969368657048	116.9343305850905
tree.height	203.14169222701037	55.46207182126626	68.47178277028078	190.03637057677835	51.7565871820343	113.87814674294927	46.728922149548275	197.88094159721524	53.00651439464789	2263.7225619308592	64.73920798400563	52.3519757732615	73.62589347062735	55.6423223716078	84.59332296946903	47.46787585336381	54.80916058271963	222.02666687862043	130.2430186610902	52.174336821160175	66.91901455264335	51.48303698913766	57.7012213831161	52.4481265995453	51.301728651497456	60.65540899567131	57.09998740774373	53.54892669192718	60.691597591831396	55.456744125324775	255.85115898725377	59.05163183478494	82.91377544990276	66.36595424477268	137.781954917422	70.4210361438149	48.549596397953614	47.4394416215899	136.33893963171332	146.2258105088295	55.68308426361886	235.7528430800534	66.47355091526245	123.3289088983656	1443.1310059759696	62.54993767861979	92.26069855274002	47.21130562296026	85.91855935896338	47.39803055346838	50.854007933279355	65.34636100088076	110.50660023609615	969.3072923174653	132.5565303037367	527.5240608336122	181.7326951818453	47.22734493869875	46.42794118492138	10435.968463164645	49.455496631876116	111.20623383569655	64.19802001690054	102.08662482435561	1753.1386760587404	90.28826486326662	49.970270232351446	47.05879428015876	46.14103340152528	187.48192651772362	72.44759912981527	1140.033564912368	49.24101788651376	230.70615397772224	221.34267840270618	106.20919504382844	1809.6499379247307	51.19710860472044	488.3928668639505	138.60351001028985	46.02343382425254	60.63693940102728	831.046650639596	97.74791579432589	249.32805165402195	56.6696358882999	46.77047574817411	55.9179314021625	151.76948455975864	71.60393658332482	534.9981251413723	119.23904923780998	113.41235720533399	49.133984985629525	65.4228768741081	84.59981617766445	47.660606578420186	90.0534195273897	46.0943199535397	46.84471233709131
